year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2014,Pop S9,alcatel,4,Android,4.3,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",162.4 x 84.4 x 8.6,182,,5.9,70.0,720 x 1280,249,280,3400
2014,Pop S7,alcatel,4,Android,4.4.2,"[('4', '1')]",111,"['Accelerometer', 'proximity', 'compass']",141 x 72 x 9.4,162,Micro-SIM,5.0,67.9,540 x 960,220,140,3000
2014,Pop S3,alcatel,4,Android,4.3,"[('4', '1')]",111,"['Accelerometer', 'proximity', 'compass']",123 x 64.4 x 9.9,130,Micro-SIM,4.0,57.5,480 x 800,233,120,2000
2014,Fire 7,alcatel,2,Firefox,OS,,001,['Accelerometer'],-,285,,7.0,,540 x 960,157,80,
2014,Fire S,alcatel,4,Firefox,2.0,"[('4', '1')]",111,"['Accelerometer', 'proximity', 'compass']",129.5 x 63.5 x 8.5,126,Micro-SIM,4.5,67.9,540 x 960,245,,2000
2014,Fire E,alcatel,2,Firefox,OS,"[('4', '512')]",011,"['Accelerometer', 'proximity', 'compass']",129 x 63.5 x 8.2,103,Micro-SIM,4.5,68.1,540 x 960,245,70,1700
2014,Fire C,alcatel,2,Firefox,OS,"[('4', '512')]",011,"['Accelerometer', 'proximity']",112.2 x 62 x 12,100,Micro-SIM,3.5,52.4,320 x 480,165,30,1300
2014,Idol 2 S,alcatel,4,Android,4.3,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",136.5 x 69.7 x 7.5,126,Micro-SIM,5.0,72.4,720 x 1280,294,280,2150
2014,Idol 2,alcatel,4,Android,4.2,"[('8', '1'), ('16', '1')]",011,"['Accelerometer', 'proximity', 'compass']",136 x 70 x 7.3,128,,5.0,72.4,540 x 960,220,200,2000
2014,Idol 2 Mini S,alcatel,4,Android,4.3,"[('4', '1'), ('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",129.5 x 63.5 x 8.5,116,Micro-SIM,4.5,67.9,540 x 960,245,200,2000
2014,Idol 2 Mini,alcatel,4,Android,4.3,"[('4', '1'), ('8', '1')]",011,"['Accelerometer', 'proximity', 'compass']",129 x 63.5 x 7.9,110,Micro-SIM,4.5,68.1,540 x 960,245,160,1700
2014,Pop Fit,alcatel,2,Android,4.2.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",97 x 56.2 x 12,78,,2.8,44.5,240 x 320,143,90,1000
2013,2001,alcatel,,,,,001,[''],112 x 61.5 x 12.8,89,Mini-SIM,2.4,25.9,240 x 320,167,60,1000
2013,2000,alcatel,,,,,001,[''],112 x 61.5 x 12.8,89,Mini-SIM,2.4,25.9,240 x 320,167,,1000
2014,Idol X+,alcatel,8,Android,4.2.1,"[('16GB/', '32'), ('2', 'RA')]",011,"['Accelerometer', 'proximity', 'compass']",140.4 x 69.1 x 7.9,125,Micro-SIM,5.0,71.0,1080 x 1920,441,290,2500
2014,Pop C9,alcatel,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",151 x 77.5 x 9.5,189,Micro-SIM,5.5,71.3,540 x 960,200,140,2500
2014,Pop 8,alcatel,4,Android,4.2,"[('4', '1')]",011,[''],209 x 123 x 7.9,325,Micro-SIM,8.0,72.2,800 x 1280,189,,4100
2014,Pop 7,alcatel,2,Android,4.2,"[('4', '1')]",011,[''],192 x 113 x 8.9,285,Micro-SIM,7.0,63.6,600 x 1024,170,160,3240
2013,Fierce,alcatel,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",130.3 x 67 x 9,130,Micro-SIM,4.5,63.9,540 x 960,245,110,1800
2013,Evolve,alcatel,1.0,Android,4.1,"[('4', '512')]",011,"['Accelerometer', 'proximity']",121.5 x 64 x 11.8,136.5,Mini-SIM,4.0,58.6,480 x 800,233,70,1400
2013,Pop C7,alcatel,4,Android,4.2,"[('4', '512'), ('1', 'RA')]",011,"['Accelerometer', 'proximity', 'compass']",141 x 71.8 x 9.9,162,Micro-SIM,5.0,68.0,480 x 854,196,130,2000
2012,OT-819 Soul,alcatel,,,,,001,[''],115 x 61 x 13,103,Mini-SIM,2.4,25.4,320 x 240,167,,
2012,OT-870,alcatel,650.0,,,"[('50',)]",011,[''],106 x 58 x 12.3,126.8,Mini-SIM,2.0,20.1,320 x 240,200,,850
2012,OT-595,alcatel,104.0,,,"[('2',)]",001,[''],88 x 58 x 15.5,101,Mini-SIM,2.0,24.7,220 x 176,141,,850
2012,OT-358,alcatel,52.0,,,"[('0.8',)]",001,[''],106 x 58 x 11.9,76,Mini-SIM,2.0,20.5,220 x 176,141,20,650
2012,OT-310,alcatel,52.0,,,"[('0.4',)]",001,[''],103 x 58 x 11.9,76,Mini-SIM,1.8,17.1,160 x 128,114,,500
2012,OT-318D,alcatel,52.0,,,"[('0.2',)]",001,[''],109 x 46 x 14,71,Mini-SIM,1.8,20.3,120 x 160,114,,650
2012,OT-317D,alcatel,52.0,,,"[('0.2',)]",001,[''],109 x 46 x 14,71,Mini-SIM,1.8,20.3,120 x 160,114,,650
2012,OT-308,alcatel,52.0,,,"[('1',)]",001,[''],109 x 46 x 14,69,Mini-SIM,1.5,14.5,128 x 128,121,30,500
2011,OT-282,alcatel,52.0,,,,001,[''],110 x 56.5 x 13.5,88,Mini-SIM,1.8,16.4,160 x 128,114,60,1000
2012,OT-292,alcatel,78.0,,,,001,[''],94 x 45 x 18,67,Mini-SIM,1.8,24.1,128 x 160,114,,500
2012,OT-228,alcatel,78.0,,,,001,[''],106 x 46 x 14.4,63,Mini-SIM,1.45,13.9,128 x 128,125,20,500
2012,OT-985,alcatel,650.0,Android,2.3.6,"[('512', '256')]",011,"['Accelerometer', 'proximity', 'compass']",116 x 61.8 x 12.5,136,Mini-SIM,3.5,50.9,320 x 480,165,110,1300
2012,OT-915,alcatel,,Android,2.3,,011,"['Accelerometer', 'proximity', 'compass']",119 x 58 x 11.9,123.4,Mini-SIM,2.8,35.2,240 x 320,143,,
2011,OT-810D,alcatel,208.0,,,"[('70',)]",001,[''],70 x 70 x 16.8,93.8,Mini-SIM,2.4,36.4,320 x 240,167,60,850
2011,OT-906,alcatel,,Android,2.2,"[('200',)]",011,"['Accelerometer', 'compass']",109.3 x 57 x 14,103,Mini-SIM,2.8,39.0,240 x 320,143,,1150
2011,OT-810,alcatel,208.0,,,"[('50',)]",001,[''],70 x 70 x 16.8,93.8,Mini-SIM,2.4,36.4,320 x 240,167,,850
2012,OT-995,alcatel,1.4,Android,2.3,"[('2', '512')]",011,"['Accelerometer', 'proximity', 'compass']",128 x 68 x 9.8,124,Mini-SIM,4.3,60.5,480 x 800,217,220,1500
2011,OT-990,alcatel,600.0,Android,2.2,"[('150',)]",011,"['Accelerometer', 'proximity', 'compass']",116 x 62.2 x 12.2,144,Mini-SIM,3.5,50.6,320 x 480,165,110,1300
2011,OT-910,alcatel,600.0,Android,2.3,"[('150',)]",011,"['Accelerometer', 'proximity', 'compass']",119 x 58 x 12.4,-,Mini-SIM,2.8,35.2,240 x 320,143,,1300
2011,OT-908F,alcatel,,Android,2.2,,001,"['Accelerometer', 'proximity', 'compass']",110 x 57.4 x 12.4,120,Mini-SIM,2.8,38.5,240 x 320,143,,
2011,OT-908,alcatel,600.0,Android,2.2,"[('150',)]",011,"['Accelerometer', 'proximity', 'compass']",110 x 57.4 x 12.4,120,Mini-SIM,2.8,38.5,240 x 320,143,80,1300
2011,OT-905,alcatel,245.0,,,"[('50',)]",011,[''],109.8 x 58 x 12.4,96.4,Mini-SIM,2.8,38.1,240 x 320,143,,850
2011,OT-900,alcatel,245.0,,,"[('50',)]",011,[''],112 x 61.5 x 12.9,102.3 (3.60 oz),Mini-SIM,2.4,25.9,320 x 240,167,,1000
2011,OT-891 Soul,alcatel,420.0,Android,2.1,"[('150',)]",011,"['Accelerometer', 'compass']",105 x 58 x 12.6,100,Mini-SIM,2.8,39.9,320 x 240,143,,1000
2011,OT-918,alcatel,650.0,Android,2.3.5,"[('512', '256')]",011,"['Accelerometer', 'proximity', 'compass']",112 x 58.6 x 12.1,123,Mini-SIM,3.2,46.5,320 x 480,180,100,1300
2011,OT-918D,alcatel,650.0,Android,2.3.5,"[('512', '256')]",011,"['Accelerometer', 'proximity', 'compass']",112 x 58.6 x 12.1,123,Mini-SIM,3.2,46.5,320 x 480,180,130,1300
2011,OT-890D,alcatel,420.0,Android,2.2,"[('150',)]",001,"['Accelerometer', 'compass']",110 x 58 x 12.6,100.7,Mini-SIM,2.8,38.1,320 x 240,143,,1000
2011,OT-890,alcatel,420.0,Android,2.1,"[('150',)]",001,"['Accelerometer', 'compass']",110 x 58 x 12.6,100.7,Mini-SIM,2.8,38.1,320 x 240,143,80,1000
2011,OT-888,alcatel,208.0,,,"[('50',)]",001,[''],114 x 56.2 x 14.9,146,Mini-SIM,3.2,45.5,240 x 400,146,,850
2011,OT-818,alcatel,208.0,,,"[('50',)]",001,['Accelerometer'],110.5 x 53.4 x 12.3,100.5,Mini-SIM,3.2,49.4,240 x 400,146,,1000
2011,OT-813F,alcatel,,,,"[('50',)]",001,[''],115 x 61.1 x 12.9,102.5,Mini-SIM,2.4,25.4,320 x 240,167,,
2011,OT-813D,alcatel,208.0,,,"[('50',)]",001,[''],115 x 61.1 x 12.9,101,Mini-SIM,2.4,25.4,320 x 240,167,,1000
2011,OT-807,alcatel,208.0,,,"[('60',)]",001,[''],118.5 x 59 x 12.2,105,Mini-SIM,2.8,34.7,320 x 240,143,,850
2011,OT-803,alcatel,208.0,,,"[('50',)]",001,[''],115 x 61.1 x 12.9,102.5,Mini-SIM,2.4,25.4,320 x 240,167,,1000
2011,OT-799 Play,alcatel,208.0,,,"[('70',)]",001,[''],111 x 58.2 x 14,100.6,Mini-SIM,2.4,27.6,320 x 240,167,,850
2011,OT-690,alcatel,245.0,,,,011,[''],112 x 47.6 x 12.8,-,Mini-SIM,2.0,23.6,176 x 220,141,,850
2011,OT-665,alcatel,104.0,,,"[('2',)]",001,[''],96 x 48 x 16.8,77,Mini-SIM,1.77,21.4,128 x 160,116,,650
2011,OT-602,alcatel,104.0,,,"[('3',)]",001,[''],101.5 x 52.5 x 12.8,-,Mini-SIM,2.4,33.5,240 x 320,167,50,850
2011,OT-585,alcatel,104.0,,,"[('2',)]",001,[''],105 x 58 x 12,87,Mini-SIM,2.0,20.7,220 x 176,141,,850
2011,OT-506,alcatel,104.0,,,"[('2',)]",001,[''],106 x 46 x 13.4,80,Mini-SIM,1.77,20.2,128 x 160,116,,650
2011,OT-385,alcatel,104.0,,,"[('0.4',)]",001,[''],105 x 58 x 12,85,Mini-SIM,2.0,20.7,220 x 176,141,,850
2011,OT-361,alcatel,52.0,,,"[('1.8',)]",001,[''],91 x 44.8 x 19.4,74,Mini-SIM,1.77,24.2,128 x 160,116,,650
2011,OT-355,alcatel,52.0,,,"[('0.7',)]",001,[''],103 x 58 x 12.1,80,Mini-SIM,1.8,17.1,160 x 128,114,,650
2011,OT-330,alcatel,245.0,,,,011,[''],112 x 47.6 x 12.8,-,Mini-SIM,1.8,19.1,128 x 160,114,,850
2011,OT-306,alcatel,52.0,,,"[('2',)]",001,[''],107 x 46 x 14,80,Mini-SIM,1.45,13.8,128 x 128,125,,500
2010,OT-223,alcatel,52.0,,,,001,[''],90 x 44.5 x 19.1,70,Mini-SIM,1.45,16.9,128 x 128,125,,500
2011,OT-217,alcatel,78.0,,,,001,[''],106 x 46 x 14.4,62,Mini-SIM,1.45,13.9,128 x 128,125,30,500
2011,OT-213,alcatel,52.0,,,,001,[''],108 x 46 x 15.3,66,Mini-SIM,1.45,13.7,128 x 128,125,,500
2011,OT-209,alcatel,52.0,,,,001,[''],108 x 46 x 15.3,68,Mini-SIM,1.45,13.7,128 x 128,125,,500
2011,OT-117,alcatel,78.0,,,,001,[''],106 x 46 x 14.5,61,Mini-SIM,1.32,10.6,96 x 64,87,,500
2011,OT-113,alcatel,52.0,,,,001,[''],108 x 46 x 15.3,67,Mini-SIM,1.32,10.4,96 x 64,87,,500
2011,OT-112,alcatel,52.0,,,,001,[''],108 x 46 x 15.3,67,Mini-SIM,1.32,10.4,96 x 64,87,,500
2011,OT-109,alcatel,52.0,,,,001,[''],108 x 46 x 15.3,65,Mini-SIM,1.32,10.4,96 x 64,87,,500
2010,OT-105,alcatel,52.0,,,,001,[''],108 x 46 x 15.3,65,Mini-SIM,1.32,10.4,96 x 64,87,,500
2010,OT-706,alcatel,104.0,,,"[('1',)]",001,[''],96.2 x 53 x 14.1,80,Mini-SIM,2.4,35.0,240 x 320,167,,650
2010,Net,alcatel,,,,"[('80',)]",001,[''],111 x 58.2 x 13.9,102,Mini-SIM,2.4,27.6,320 x 240,167,,850
2010,OT-808,alcatel,,,,"[('80',)]",001,[''],70.6 x 70.6 x 20.7,113,Mini-SIM,2.4,35.8,320 x 240,167,70,850
2010,OT-606 One Touch CHAT,alcatel,,,,"[('4',)]",001,[''],109 x 51 x 16.5,109.2,Mini-SIM,2.2,27.0,240 x 320,182,40,670
2010,OT-255,alcatel,,,,"[('1.8',)]",001,[''],100.5 x 58 x 12,76,Mini-SIM,1.8,17.5,128 x 160,114,,650
2010,OT-252,alcatel,,,,"[('No',)]",001,[''],100.5 x 58 x 12,,Mini-SIM,1.8,17.5,160 x 128,114,,500
2010,OT-710,alcatel,,,,"[('3.5',)]",001,[''],103 x 58.6 x 12.9,85,Mini-SIM,2.83,41.1,240 x 320,141,50,850
2010,OT-108,alcatel,,,,,001,[''],108 x 46 x 15.3,65,Mini-SIM,1.32,10.4,96 x 64,87,,500
2010,OT-216,alcatel,,,,,001,[''],106 x 46 x 14.5,60,Mini-SIM,1.5,14.9,128 x 128,121,,650
2010,OT-909 One Touch MAX,alcatel,,,,"[('88',)]",011,['Accelerometer'],110 x 59 x 14.9,105,Mini-SIM,2.8,37.4,240 x 320,143,,1000
2010,Miss Sixty,alcatel,,,,"[('60',)]",001,[''],106 x 57 x 16.5,120,Mini-SIM,2.4,29.5,240 x 320,167,,850
2010,OT-880 One Touch XTRA,alcatel,,,,"[('60',)]",001,[''],106 x 57 x 16.5,118,Mini-SIM,2.4,29.5,320 x 240,167,,850
2010,OT-208,alcatel,,,,,001,[''],108 x 46 x 15.3,65,Mini-SIM,1.45,13.7,128 x 128,125,,500
2010,OT-301,alcatel,,,,"[('2',)]",001,[''],108 x 46 x 15.3,69,Mini-SIM,1.5,14.6,128 x 128,121,,500
2010,OT-300,alcatel,,,,"[('2',)]",001,[''],108 x 46 x 15.3,66,Mini-SIM,1.45,13.7,128 x 128,125,,500
2010,OT-980,alcatel,,Android,2.1,"[('194',)]",011,"['Accelerometer', 'compass']",108 x 60.4 x 15.9,152,Mini-SIM,2.8,37.2,240 x 320,143,,1150
2010,OT-806,alcatel,,,,"[('70',)]",001,[''],118.5 x 59 x 12.2,105,Mini-SIM,2.8,34.7,320 x 240,143,150,850
2010,OT-305,alcatel,,,,"[('2',)]",001,[''],107 x 46 x 14.3,67.4,Mini-SIM,1.45,13.8,128 x 128,125,,500
2010,OT-380,alcatel,,,,"[('2',)]",001,[''],91 x 45 x 19.2,90,Mini-SIM,1.8,24.9,128 x 160,114,,650
2010,OT-505,alcatel,,,,"[('2',)]",001,[''],107 x 46 x 14.3,69.6,Mini-SIM,1.77,20.0,128 x 160,116,,650
2010,OT-508A,alcatel,,,,"[('2',)]",001,[''],107 x 46 x 14.3,69.6,Mini-SIM,1.8,20.7,128 x 160,114,,750
2010,OT-565,alcatel,,,,"[('2',)]",001,[''],96 x 46.8 x 16.8,69.6,Mini-SIM,1.77,21.9,128 x 160,116,,650
2023,iPhone 15 Pro Max,Apple,6,iOS,17,"[('256', '8'), ('512', '8'), ('1', '8')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",159.9 x 76.7 x 8.3,221,Nano-SIM,6.7,89.8,1290 x 2796,460,1149.00,4441
2023,iPhone 15 Pro,Apple,6,iOS,17,"[('128', '8'), ('256', '8'), ('512', '8'), ('1', '8')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.6 x 70.6 x 8.3,187,Nano-SIM,6.1,88.2,1179 x 2556,461,949.00,3274
2023,iPhone 15 Plus,Apple,6,iOS,17,"[('128', '6'), ('256', '6'), ('512', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",160.9 x 77.8 x 7.8,201,Nano-SIM,6.7,88.0,1290 x 2796,460,849.00,4383
2023,iPhone 15,Apple,6,iOS,17,"[('128', '6'), ('256', '6'), ('512', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",147.6 x 71.6 x 7.8,171,Nano-SIM,6.1,86.4,1179 x 2556,461,749.00,3349
2023,Watch Ultra 2,Apple,2,watchOS,10,"[('64',)]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max', 'temperature', 'temperature']",49 x 44 x 14.4,61.4,,1.92,,502 x 410,338,,564
2023,Watch Series 9,Apple,2,watchOS,10,"[('64',)]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max', 'temperature']",45 x 38 x 10.7,42.3,,1.9,,484 x 396,326,,308
2023,Watch Series 9 Aluminum,Apple,2,watchOS,10,"[('64',)]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max', 'temperature']",45 x 38 x 10.7,31.9,,1.9,,484 x 396,326,,308
2022,iPad Pro 12.9 (2022),Apple,8,iPadOS,16.1,"[('128', '8'), ('256', '8'), ('512', '8'), ('1', '16'), ('2', '16')]",111,"['Face ID', 'accelerometer', 'gyro', 'barometer']",280.6 x 214.9 x 6.4,682,Nano-SIM,12.9,85.4,2048 x 2732,265,1450,10758
2022,iPad Pro 11 (2022),Apple,8,iPadOS,16.1,"[('128', '8'), ('256', '8'), ('512', '8'), ('1', '16'), ('2', '16')]",111,"['Face ID', 'accelerometer', 'gyro', 'barometer']",247.6 x 178.5 x 5.9,466,Nano-SIM,11.0,82.9,1668 x 2388,265,1050,7538
2022,iPad (2022),Apple,6,iPadOS,16.1,"[('64', '4'), ('256', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer']",248.6 x 179.5 x 7,477,Nano-SIM,10.9,80.5,1640 x 2360,264,580,7606
2022,iPhone 14 Pro Max,Apple,6,iOS,16,"[('128', '6'), ('256', '6'), ('512', '6'), ('1', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",160.7 x 77.6 x 7.9,240,Nano-SIM,6.7,88.3,1290 x 2796,460,733.97,4323
2022,iPhone 14 Pro,Apple,6,iOS,16,"[('128', '6'), ('256', '6'), ('512', '6'), ('1', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",147.5 x 71.5 x 7.9,206,Nano-SIM,6.1,87.0,1179 x 2556,460,646.82,3200
2022,iPhone 14 Plus,Apple,6,iOS,16,"[('128', '6'), ('256', '6'), ('512', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",160.8 x 78.1 x 7.8,203,Nano-SIM,6.7,87.4,1284 x 2778,458,543.99,4323
2022,iPhone 14,Apple,6,iOS,16,"[('128', '6'), ('256', '6'), ('512', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.7 x 71.5 x 7.8,172,Nano-SIM,6.1,86.0,1170 x 2532,460,496.00,3279
2022,Watch Ultra,Apple,2,watchOS,9.0,"[('32',)]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max', 'temperature', 'temperature']",49 x 44 x 14.4,61.3,,1.92,,502 x 410,338,,542
2022,Watch Series 8,Apple,2,watchOS,9.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max', 'temperature']",45 x 38 x 10.7,42.3,,1.9,,484 x 396,326,,308
2022,Watch Series 8 Aluminum,Apple,2,watchOS,9.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max', 'temperature']",45 x 38 x 10.7,32,,1.9,,484 x 396,326,,308
2022,Watch SE (2022),Apple,2,watchOS,9.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass']",44 x 38 x 10.7,33,,1.78,,448 x 368,326,,296
2022,iPhone SE (2022),Apple,6,iOS,15.4,"[('64', '4'), ('128', '4'), ('256', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'barometer']",138.4 x 67.3 x 7.3,144,Nano-SIM,4.7,65.4,750 x 1334,326,232.50,2018
2022,iPad Air (2022),Apple,8,iPadOS,15.4,"[('64',), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer']",247.6 x 178.5 x 6.1,461,Nano-SIM,10.9,81.3,1640 x 2360,264,550,28
2021,iPhone 13 Pro Max,Apple,6,iOS,15,"[('128', '6'), ('256', '6'), ('512', '6'), ('1', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",160.8 x 78.1 x 7.7,240,Nano-SIM,6.7,87.4,1284 x 2778,458,528.74,4352
2021,iPhone 13 Pro,Apple,6,iOS,15,"[('128', '6'), ('256', '6'), ('512', '6'), ('1', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.7 x 71.5 x 7.7,204,Nano-SIM,6.1,86.0,1170 x 2532,460,467.74,3095
2021,iPhone 13,Apple,6,iOS,15,"[('128', '4'), ('256', '4'), ('512', '4')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.7 x 71.5 x 7.7,174,Nano-SIM,6.1,86.0,1170 x 2532,460,388.75,3240
2021,iPhone 13 mini,Apple,6,iOS,15,"[('128', '4'), ('256', '4'), ('512', '4')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",131.5 x 64.2 x 7.7,141,Nano-SIM,5.4,85.1,1080 x 2340,476,359.74,2438
2021,iPad mini (2021),Apple,6,iPadOS,15,"[('64', '4'), ('256', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer']",195.4 x 134.8 x 6.3,293,Nano-SIM,8.3,77.4,1488 x 2266,327,550,19
2021,iPad 10.2 (2021),Apple,6,iPadOS,15,"[('64', '3'), ('256', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer']",250.6 x 174.1 x 7.5,487,Nano-SIM,10.2,73.8,1620 x 2160,265,430,8557
2021,Watch Edition Series 7,Apple,2,watchOS,8.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max']",45 x 38 x 10.7,37,,1.9,,484 x 396,326,830,309
2021,Watch Series 7,Apple,2,watchOS,8.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max']",45 x 38 x 10.7,42.3,,1.9,,484 x 396,326,,309
2021,Watch Series 7 Aluminum,Apple,2,watchOS,8.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max']",45 x 38 x 10.7,32,,1.9,,484 x 396,326,500,309
2021,iPad Pro 12.9 (2021),Apple,8,iPadOS,14.5.1,"[('128', '8'), ('256', '8'), ('512', '8'), ('1', '16'), ('2', '16')]",111,"['Face ID', 'accelerometer', 'gyro', 'barometer']",280.6 x 214.9 x 6.4,682,Nano-SIM,12.9,85.4,2048 x 2732,265,1200,10758
2021,iPad Pro 11 (2021),Apple,8,iPadOS,14.5.1,"[('128', '8'), ('256', '8'), ('512', '8'), ('1', '16'), ('2', '16')]",111,"['Face ID', 'accelerometer', 'gyro', 'barometer']",247.6 x 178.5 x 5.9,466,Nano-SIM,11.0,82.9,1668 x 2388,265,870,7538
2020,iPhone 12 Pro Max,Apple,6,iOS,14.1,"[('128', '6'), ('256', '6'), ('512', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",160.8 x 78.1 x 7.4,228,Nano-SIM,6.7,87.4,1284 x 2778,458,417.22,3687
2020,iPhone 12 Pro,Apple,6,iOS,14.1,"[('128', '6'), ('256', '6'), ('512', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.7 x 71.5 x 7.4,189,Nano-SIM,6.1,86.0,1170 x 2532,460,362.00,2815
2020,iPhone 12,Apple,6,iOS,14.1,"[('64', '4'), ('128', '4'), ('256', '4')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",146.7 x 71.5 x 7.4,164,Nano-SIM,6.1,86.0,1170 x 2532,460,268.97,2815
2020,iPhone 12 mini,Apple,6,iOS,14.1,"[('64', '4'), ('128', '4'), ('256', '4')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",131.5 x 64.2 x 7.4,135,Nano-SIM,5.4,85.1,1080 x 2340,476,231.75,2227
2020,iPad Air (2020),Apple,6,iPadOS,14.1,"[('64', '4'), ('256', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer']",247.6 x 178.5 x 6.1,458,Nano-SIM,10.9,81.3,1640 x 2360,264,640,7606
2020,iPad 10.2 (2020),Apple,6,iPadOS,14,"[('32', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer']",250.6 x 174.1 x 7.5,490,Nano-SIM,10.2,74.4,1620 x 2160,264,370,32
2020,Watch SE,Apple,2,watchOS,7.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass']",44 x 38 x 10.4,36.4,,1.78,,448 x 368,326,290,
2020,Watch Series 6 Aluminum,Apple,2,watchOS,7.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max']",44 x 38 x 10.7,36.5,,1.78,,448 x 368,326,420,303
2020,Watch Series 6,Apple,2,watchOS,7.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max']",44 x 38 x 10.7,47.1,,1.78,,448 x 368,326,710,303
2020,Watch Edition Series 6,Apple,2,watchOS,7.0,"[('32', '1')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'always-on altimeter', 'compass', 'SpO2', 'VO2max']",44 x 38 x 10.7,41.3,,1.78,,448 x 368,326,810,303
2020,iPhone SE (2020),Apple,6,iOS,13,"[('64', '3'), ('128', '3'), ('256', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'barometer']",138.4 x 67.3 x 7.3,148,Nano-SIM,4.7,65.4,750 x 1334,326,125.00,1821
2020,iPad Pro 12.9 (2020),Apple,8,iPadOS,13.4,"[('128', '6'), ('256', '6'), ('512', '6'), ('1', '6')]",111,"['Face ID', 'accelerometer', 'gyro', 'proximity', 'barometer']",280.6 x 214.9 x 5.9,641,Nano-SIM,12.9,85.4,2048 x 2732,265,1000,9720
