year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,size,screen_to_body_ratio,resolution,ppi_density,price,battery,sim
2018,MediaPad M5 10 (Pro),Huawei,8,Android,8.0,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",258.7 x 171.8 x 7.3,498,10.8,76.1,2560 x 1600,280,390,7500,Nano-SIM
2018,MediaPad M5 10,Huawei,8,Android,8.0,"[('32', '4'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",258.7 x 171.8 x 7.3,498,10.8,76.1,2560 x 1600,280,290,7500,Nano-SIM
2018,MediaPad M5 8,Huawei,8,Android,8.0,"[('32', '4'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",212.6 x 124.8 x 7.3,316,8.4,77.1,2560 x 1600,359,290,5100,Nano-SIM
2017,P smart,Huawei,8,Android,8.0,"[('32', '3'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",150.1 x 72.1 x 7.5,143,5.65,76.1,1080 x 2160,427,170,3000,Nano-SIM
2017,nova 2s,Huawei,8,Android,8.0,"[('64', '4'), ('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",156.9 x 75.1 x 7.5,169,6.0,78.5,1080 x 2160,403,200,3340,Nano-SIM
2017,Mate 10 Porsche Design,Huawei,8,Android,8.0,"[('256', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'barometer', 'compass']",154.2 x 74.5 x 7.9,178,6.0,80.9,1080 x 2160,402,600,4000,Nano-SIM
2017,Mate 10 Pro,Huawei,8,Android,8.0,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'barometer', 'compass']",154.2 x 74.5 x 7.9,178,6.0,80.9,1080 x 2160,402,450,4000,Nano-SIM
2017,Mate 10,Huawei,8,Android,8.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'barometer', 'compass']",150.5 x 77.8 x 8.2,186,5.9,81.6,1440 x 2560,499,230,4000,Nano-SIM
2017,Watch 2 Pro,Huawei,4,Android,Wear,"[('4', '768')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'compass']",48.3 x 45 x 12.6,64,1.2,,390 x 390,326,330,420,
2017,Mate 10 Lite,Huawei,8,Android,7.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",156.2 x 75.2 x 7.5,164,5.9,76.5,1080 x 2160,409,190,3340,Nano-SIM
2017,P9 lite mini,Huawei,4,Android,7.0,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",143.5 x 71 x 8.1,145,5.0,67.6,720 x 1280,294,150,3020,Nano-SIM
2017,Y7 Prime,Huawei,8,Android,7.0,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",153.6 x 76.4 x 8.4,165,5.5,71.1,720 x 1280,267,180,4000,Nano-SIM
2017,MediaPad M3 Lite 8,Huawei,8,Android,7.0,"[('16', '4'), ('32', '3'), ('64', '4')]",111,"['Accelerometer', 'proximity']",213.3 x 123.3 x 7.5,310,8.0,70.6,1200 x 1920,283,270,4800,Nano-SIM
2017,MediaPad T3 10,Huawei,4,Android,7.0,"[('16', '1'), ('16', '2'), ('32', '2'), ('32', '3')]",111,['Accelerometer'],229.8 x 159.8 x 8,460,9.6,72.8,800 x 1280,157,180,4800,Micro-SIM
2017,MediaPad M3 Lite 10,Huawei,8,Android,7.0,"[('16', '4'), ('32', '3'), ('64', '4')]",111,"['Accelerometer', 'proximity', 'gyro']",241.3 x 171.5 x 7.1,310,10.1,71.5,1200 x 1920,224,250,6660,Nano-SIM
2017,nova 2 plus,Huawei,8,Android,7.0,"[('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",153.9 x 74.9 x 6.9,169,5.5,72.3,1080 x 1920,401,300,3340,Nano-SIM
2017,nova 2,Huawei,8,Android,7.0,"[('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",142.2 x 68.9 x 6.9,143,5.0,69.7,1080 x 1920,443,250,2950,Nano-SIM
2016,Y6II Compact,Huawei,4,Android,5.1,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143.8 x 72 x 8.9,140,5.0,66.6,720 x 1280,294,130,2200,Micro-SIM
2017,MediaPad T3 8.0,Huawei,4,Android,7.0,"[('16', '2'), ('32', '3')]",111,['Accelerometer'],211.1 x 124.7 x 8,350,8.0,70.5,800 x 1280,189,160,4800,Nano-SIM
2017,MediaPad T3 7.0,Huawei,4,Android,6.0,"[('8', '1'), ('16', '1'), ('16', '2')]",001,['Accelerometer'],179 x 103.7 x 8.6,250,7.0,74.3,600 x 1024,170,100,3100,
2017,Y7,Huawei,8,Android,7.0,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",153.6 x 76.4 x 8.4,165,5.5,71.1,720 x 1280,267,160,4000,
2017,Y6 (2017),Huawei,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143.8 x 72 x 8.4,150,5.0,66.6,720 x 1280,294,140,3000,Nano-SIM
2017,Y5 (2017),Huawei,4,Android,6.0,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143.8 x 72 x 8.4,150,5.0,66.6,720 x 1280,294,120,3000,Micro-SIM
2017,Y3 (2017),Huawei,4,Android,6.0,"[('8', '1'), ('32', '1')]",111,"['Accelerometer', 'proximity']",145.1 x 73.7 x 9.5,175,5.0,64.4,480 x 854,196,90,2200,Micro-SIM
2017,Watch 2 Classic,Huawei,4,Android,Wear,"[('4', '768')]",001,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'compass']",48.9 x 45 x 12.6,60.5,1.2,,390 x 390,326,300,420,
2017,Watch 2,Huawei,4,Android,Wear,"[('4', '768')]",111,"['Accelerometer', 'gyro', 'heart rate', 'barometer', 'compass']",48.9 x 45 x 12.6,57,1.2,,390 x 390,326,180,420,Nano-SIM
2017,P10 Plus,Huawei,8,Android,7.0,"[('64', '4'), ('64', '6'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",153.5 x 74.2 x 7,165,5.5,71.6,1440 x 2560,540,240,3750,Nano-SIM
2017,P10,Huawei,8,Android,7.0,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",145.3 x 69.3 x 7,145,5.1,71.2,1080 x 1920,432,280,3200,Nano-SIM
2017,P10 Lite,Huawei,8,Android,7.0,"[('32', '3'), ('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",146.5 x 72 x 7.2,146,5.2,70.7,1080 x 1920,424,230,3000,Nano-SIM
2017,P8 Lite (2017),Huawei,8,Android,7.0,"[('16', '3'), ('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",147.2 x 72.9 x 7.6,147,5.2,69.5,1080 x 1920,424,170,3000,Nano-SIM
2016,Enjoy 6s,Huawei,8,Android,6.0,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",143.5 x 69.9 x 7.6,138,5.0,68.7,720 x 1280,294,250,3020,Micro-SIM
2016,Mate 9 Pro,Huawei,8,Android,7.0,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'barometer', 'compass']",152 x 75 x 7.5,169,5.5,73.2,1440 x 2560,534,400,4000,Nano-SIM
2016,Mate 9 Porsche Design,Huawei,8,Android,7.0,"[('256', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'barometer', 'compass']",152 x 75 x 7.5,169,5.5,73.2,1440 x 2560,534,920,4000,Nano-SIM
2016,Mate 9,Huawei,8,Android,7.0,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'barometer', 'compass']",156.9 x 78.9 x 7.9,190,5.9,77.5,1080 x 1920,373,320,4000,Nano-SIM
2016,Fit,Huawei,,Proprietary,OS,"[('16', '256')]",001,"['Accelerometer', 'gyro', 'heart rate']",39.4 x 39.4 x 11.2,35,1.04,,208 x 208,200,200,80,
2016,Enjoy 6,Huawei,8,Android,6.0,"[('16', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",143.2 x 70.4 x 7.9,145,5.0,68.8,720 x 1280,293,200,4100,
2016,MediaPad M3 8.4,Huawei,8,Android,6.0,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",215.5 x 124.2 x 7.3,326,8.4,76.4,1600 x 2560,359,280,5100,Nano-SIM
2016,nova plus,Huawei,8,Android,6.0.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",151.8 x 75.7 x 7.3,160,5.5,72.6,1080 x 1920,401,250,3340,Nano-SIM
2016,nova,Huawei,8,Android,6.0.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",141.2 x 69.1 x 7.1,146,5.0,70.6,1080 x 1920,441,200,3020,Nano-SIM
2016,MediaPad T2 10.0 Pro,Huawei,8,Android,5.1,"[('16', '2'), ('32', '3')]",111,['Accelerometer'],259.1 x 156.4 x 8.5,495,10.0,71.6,1200 x 1920,226,240,6660,Nano-SIM
2016,MediaPad T2 7.0 Pro,Huawei,8,Android,5.1,"[('16', '2'), ('32', '3'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",187.4 x 105.8 x 8.2,250,7.0,68.1,1080 x 1920,315,230,4360,
2016,MediaPad T2 7.0,Huawei,4,Android,6,"[('8', '1'), ('16', '1'), ('16', '2')]",111,['Accelerometer'],191.8 x 107 x 8.5,278,7.0,67.2,600 x 1024,170,150,4100,Micro-SIM
2016,G9 Plus,Huawei,8,Android,6.0,"[('32', '3'), ('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",151.8 x 75.7 x 7.3,160,5.5,72.6,1080 x 1920,401,280,3340,Nano-SIM
2016,MediaPad T1 7.0 Plus,Huawei,4,Android,4.4.2,"[('16', '2')]",011,['Accelerometer'],191.8 x 107 x 8.5,278,7.0,67.2,600 x 1024,170,100,4100,Micro-SIM
2016,MediaPad M2 7.0,Huawei,8,Android,5.1.1,"[('16', '3'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity']",187.4 x 105.8 x 8.2,250,7.0,71.7,1200 x 1920,323,200,4360,
2016,Y3II,Huawei,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",134.2 x 66.7 x 9.9,150,4.5,62.3,480 x 854,218,80,2100,Micro-SIM
2016,Y5II,Huawei,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",143.8 x 72 x 8.9,135,5.0,66.6,720 x 1280,294,110,2200,Micro-SIM
2016,P9 lite,Huawei,8,Android,6.0,"[('16', '2'), ('16', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",146.8 x 72.6 x 7.5,147,5.2,69.9,1080 x 1920,424,210,3000,Nano-SIM
2016,P9 Plus,Huawei,8,Android,6,"[('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",152.3 x 75.3 x 7,162,5.5,72.7,1080 x 1920,401,430,3400,Nano-SIM
2016,P9,Huawei,8,Android,6.0,"[('32', '3'), ('64', '4')]",101,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",145 x 70.9 x 7,144,5.2,72.9,1080 x 1920,423,340,3000,Nano-SIM
2016,MediaPad M2 10.0,Huawei,8,Android,5.1,"[('16', '2'), ('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",239.8 x 172.8 x 7.4,500,10.1,71.4,1200 x 1920,224,250,6660,Micro-SIM
2015,Watch,Huawei,4,Android,Wear,"[('4', '512')]",001,"['Accelerometer', 'gyro', 'heart rate', 'barometer']",42 x 42 x 11.3,60.5,1.4,,400 x 400,286,290,300,
2015,Enjoy 5s,Huawei,8,Android,5.1.1,"[('16', '2')]",111,"['Fingerprint', 'accelerometer', 'proximity']",143.5 x 71 x 7.6,135,5.0,67.6,720 x 1280,294,200,2200,Micro-SIM
2015,Mate 8,Huawei,8,Android,6.0,"[('32', '3'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'barometer', 'compass']",157.1 x 80.6 x 7.9,185,6.0,78.0,1080 x 1920,368,300,4000,Nano-SIM
2015,G7 Plus,Huawei,8,Android,5.1,"[('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",152.5 x 76.5 x 7.5,167,5.5,71.5,1080 x 1920,401,200,3000,
2015,Y6 Pro,Huawei,4,Android,5.1.1,"[('16', '2')]",111,"['Accelerometer', 'proximity']",143.1 x 71.8 x 9.7,160,5.0,67.1,720 x 1280,294,190,4000,Micro-SIM
2015,Nexus 6P,Huawei,8,Android,6.0,"[('32', '3'), ('64', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",159.3 x 77.8 x 7.3,178,5.7,71.4,1440 x 2560,518,300,3450,Nano-SIM
2015,Mate S,Huawei,8,Android,5.1.1,"[('32', '3'), ('64', '3'), ('128', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",149.8 x 75.3 x 7.2,156,5.5,73.9,1080 x 1920,401,350,2700,Nano-SIM
2015,Y6,Huawei,4,Android,5.1,"[('8', '1'), ('8', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143.5 x 72.1 x 8.5,125,5.0,66.6,720 x 1280,294,90,2200,Micro-SIM
2015,G8,Huawei,8,Android,5.1,"[('16', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",152 x 76.5 x 7.5,167 (5.89 oz),5.5,71.7,1080 x 1920,401,330,3000,
2015,MediaPad M2 8.0,Huawei,8,Android,5.1,"[('16', '2'), ('32', '3')]",111,"['Accelerometer', 'proximity', 'compass']",214.8 x 124 x 7.8,330,8.0,69.7,1200 x 1920,283,250,4800,Micro-SIM
2015,Y560,Huawei,4,Android,5.1,"[('8', '1')]",111,"['Accelerometer', 'proximity']",135.9 x 67.7 x 10,141.5,4.5,60.7,480 x 854,218,110,2000,Micro-SIM
2015,Y625,Huawei,4,Android,4.4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",142 x 72.6 x 9.6,160,5.0,66.8,480 x 854,196,130,2000,Micro-SIM
2015,P8lite ALE-L04,Huawei,8,Android,4.4.4,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143 x 70.6 x 7.7,131,5.0,68.3,720 x 1280,294,180,2200,Micro-SIM
2015,P8lite,Huawei,8,Android,5.0.2,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",143 x 70.6 x 7.7,131,5.0,68.3,720 x 1280,294,170,2200,Micro-SIM
2015,P8max,Huawei,8,Android,5.0.2/5.1.1,"[('64', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",182.7 x 93 x 6.8,228,6.8,74.1,1080 x 1920,326,400,4360,Micro-SIM
2015,P8,Huawei,8,Android,4.4.2,"[('16', '3'), ('32', '3'), ('64', '3')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",144.9 x 72.1 x 6.4,144,5.2,71.4,1080 x 1920,424,230,2680,Nano-SIM
2015,SnapTo,Huawei,4,Android,4.4,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",144.5 x 72.4 x 8.4,150,5.0,65.9,720 x 1280,294,170,2200,Micro-SIM
2015,MediaPad X2,Huawei,8,Android,5,"[('16', '2'), ('32', '3')]",101,"['Accelerometer', 'gyro', 'proximity', 'compass']",183.5 x 103.9 x 7.2,239,7.0,74.5,1200 x 1920,323,370,5000,
2015,Y635,Huawei,4,Android,4.4.2,"[('4', '1')]",111,"['Accelerometer', 'proximity']",144 x 72.9 x 10.2,178,5.0,65.6,480 x 854,196,140,2000,Micro-SIM
2015,Y360,Huawei,4,Android,4.4.4,"[('4', '512')]",011,['Accelerometer'],122.6 x 63.8 x 10.9,118,4.0,56.4,480 x 854,245,90,1730,Micro-SIM
2015,Ascend Y540,Huawei,2,Android,4.4,"[('4', '1')]",011,"['Accelerometer', 'proximity']",134.2 x 67 x 10.3,-,4.5,62.1,480 x 854,218,110,1950,Micro-SIM
2015,Ascend G628,Huawei,8,Android,4.4.4,"[('8', '1')]",111,"['Accelerometer', 'proximity']",-,-,5.0,,720 x 1280,294,140,,Micro-SIM
2014,Ascend Y520,Huawei,2,Android,4.4,"[('4', '512')]",011,['Accelerometer'],134.2 x 67 x 10.2,150,4.5,62.1,480 x 854,218,80,1750,Micro-SIM
2014,Ascend Y221,Huawei,2,Android,4.4,"[('4', '512')]",011,['Accelerometer'],116.5 x 60.6 x 12.3,130,3.5,51.7,320 x 480,165,130,1350,Mini-SIM
2014,Ascend GX1,Huawei,4,Android,4.4,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",161 x 84.5 x 9.2,173,6.0,72.9,720 x 1280,245,200,3500,Micro-SIM
2014,Ascend Mate7 Monarch,Huawei,8,Android,4.4,"[('64', '3')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",157 x 81 x 7.9,185,6.0,78.0,1080 x 1920,367,500,4100,Micro-SIM
2015,MediaPad T1 10,Huawei,4,Android,4.4.4,"[('8', '1'), ('16', '1')]",111,['Accelerometer'],248.5 x 150 x 8.3,433,9.6,71.7,800 x 1280,157,180,4800,Micro-SIM
2014,MediaPad T1 8.0,Huawei,4,Android,4.3,"[('8', '1'), ('16', '1')]",011,"['Accelerometer', 'proximity']",210.6 x 127.7 x 7.9,360,8.0,69.7,800 x 1280,188,150,4800,Micro-SIM
2015,MediaPad T1 7.0,Huawei,4,Android,4.4.2,"[('8', '1')]",011,['Accelerometer'],191.8 x 107 x 8.5,278 (9.81 oz),7.0,67.2,600 x 1024,170,100,4100,Micro-SIM
2014,Ascend G620s,Huawei,4,Android,4.4.2,"[('8', '1')]",111,"['Accelerometer', 'proximity']",142.9 x 72 x 8.5,160,5.0,67.0,720 x 1280,294,180,2000,Micro-SIM
2014,Ascend Y550,Huawei,4,Android,4.4.2,"[('4', '1')]",111,"['Accelerometer', 'proximity', 'compass']",133 x 68 x 9.5,153,4.5,61.7,480 x 854,218,130,2000,Micro-SIM
2014,Ascend G7,Huawei,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",153.5 x 77.3 x 7.6,165,5.5,70.3,720 x 1280,267,260,3000,Micro-SIM
2014,Ascend P7 Sapphire Edition,Huawei,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",139.8 x 68.8 x 6.5,124,5.0,71.7,1080 x 1920,441,,2500,Micro-SIM
2014,Ascend G535,Huawei,4,Android,4.3,"[('8', '1')]",111,"['Accelerometer', 'proximity']",131 x 65.3 x 7.9,145,4.5,65.3,540 x 960,245,110,2000,Micro-SIM
2014,Y300II,Huawei,2,Firefox,OS,"[('4', '512')]",011,['Accelerometer'],-,-,4.0,,480 x 800,233,,1730,Mini-SIM
2014,Ascend Y330,Huawei,2,Android,4.2,"[('4', '512')]",011,['Accelerometer'],122.1 x 63.5 x 11.3,126,4.0,53.1,480 x 800,245,70,1500,Micro-SIM
2014,Ascend Plus,Huawei,1.0,Android,4.0,,011,['Accelerometer'],125 x 63.5 x 12.7,136.1,4.0,,,,110,1700,Mini-SIM
2014,Ascend P7,Huawei,4,Android,4.4.2,"[('16', '2')]",111,"['Accelerometer', 'proximity', 'compass']",139.8 x 68.8 x 6.5,124,5.0,71.7,1080 x 1920,441,250,2500,Micro-SIM
2014,Ascend P7 mini,Huawei,4,Android,4.3,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",131.2 x 65.3 x 7.8,115,4.5,65.2,540 x 960,245,180,2000,Micro-SIM
2014,Ascend G730,Huawei,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",149.5 x 78 x 9.6,180,5.5,71.5,540 x 960,200,270,2300,
2014,Ascend Y600,Huawei,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",144.5 x 74.5 x 10.8,180,5.0,64.0,480 x 854,196,100,2100,Micro-SIM
2014,MediaPad 10 Link+,Huawei,4,Android,4.2,"[('8', '1'), ('16', '1')]",111,['Accelerometer'],257.4 x 175.9 x 9.9,620,10.1,65.3,1280 x 800,149,350,6600,Mini-SIM
2014,Ascend G6 4G,Huawei,4,Android,4.3,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",131.2 x 65.3 x 7.9,115,4.5,65.2,540 x 960,245,240,2000,Micro-SIM
2014,Ascend G6,Huawei,4,Android,4.3,"[('4', '1')]",011,"['Accelerometer', 'proximity', 'compass']",130 x 65 x 7.5,115,4.5,66.1,540 x 960,245,250,2000,Micro-SIM
2014,MediaPad M1,Huawei,4,Android,4.2.2,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",214.4 x 120.7 x 7.9,329,8.0,71.7,800 x 1280,189,300,4800,Micro-SIM
2014,MediaPad X1,Huawei,4,Android,4.2.2,"[('16', '2')]",101,"['Accelerometer', 'gyro', 'proximity', 'compass']",183.5 x 103.9 x 7.2,239,7.0,74.5,1200 x 1920,323,350,5000,Micro-SIM
2014,Ascend Y530,Huawei,2,Android,4.3,"[('4', '512')]",011,"['Accelerometer', 'proximity']",132.5 x 67 x 9.3,145,4.5,62.9,480 x 854,218,100,1750,Micro-SIM
2014,MediaPad 7 Youth2,Huawei,4,Android,4.3,"[('4', '1'), ('8', '1')]",011,['Accelerometer'],193.4 x 120.6 x 9.9,350,7.0,59.1,600 x 1024,170,160,4100,Mini-SIM
2014,Ascend P6 S,Huawei,4,Android,4.2.2,"[('16', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",132.6 x 65.5 x 6.5,120,4.7,70.1,720 x 1280,312,300,2000,Micro-SIM
2014,Ascend Mate2 4G,Huawei,4,Android,4.3,"[('16', '2')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",161 x 84.7 x 9.5,202,6.1,75.2,720 x 1280,241,330,4050,Micro-SIM
2013,Ascend Y320,Huawei,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",123.3 x 63.2 x 11.1,123,4.0,58.4,480 x 800,233,100,1350,Micro-SIM
2013,Ascend Y220,Huawei,2,Android,2.3,"[('256', 'RA'), ('512',)]",011,['Accelerometer'],116.5 x 60.6 x 12.3,130,3.5,51.7,320 x 480,165,60,1350,Mini-SIM
2013,Ascend G740,Huawei,2,Android,4.1.2,"[('8', '1')]",111,"['Accelerometer', 'proximity', 'compass']",139.5 x 71.5 x 9.3,150,5.0,69.1,720 x 1280,294,250,2400,Micro-SIM
2013,Ascend Y511,Huawei,2,Android,4.2,"[('4', '512')]",011,"['Accelerometer', 'proximity']",132.8 x 67.4 x 10.5,150,4.5,62.3,480 x 854,218,110,1730,Mini-SIM
2013,Ascend W2,Huawei,2,Microsoft,Windows,"[('8', '512')]",011,"['Accelerometer', 'proximity']",134 x 67 x 9.9,160,4.3,58.6,480 x 800,217,150,1700,
2013,G6153,Huawei,260.0,,,"[('16', 'RO'), ('8', 'RA')]",001,[''],113 x 60 x 11.5,89.9,2.4,26.3,320 x 240,167,40,1050,Mini-SIM
2013,G3621L,Huawei,,,,"[('3', 'RO'), ('4', 'RA')]",001,[''],109 x 45 x 13.5,80,1.8,20.8,128 x 160,114,20,600,Mini-SIM
2013,Ascend G700,Huawei,4,Android,4.2,"[('8', '2')]",011,"['Accelerometer', 'proximity', 'compass']",142.5 x 72.8 x 9,155,5.0,66.4,720 x 1280,294,190,2150,Mini-SIM
2013,G610s,Huawei,4,Android,4.2,"[('4', '1')]",011,"['Accelerometer', 'proximity']",142 x 73.6 x 9.9,170,5.0,65.9,540 x 960,220,150,2150,Mini-SIM
2013,U8687 Cronos,Huawei,1.0,Android,4.0,"[('4', '512')]",011,"['Accelerometer', 'proximity']",117.1 x 62 x 12.5,-,3.5,50.2,320 x 480,165,50,,Mini-SIM
2013,Ascend G525,Huawei,4,Android,4.1,"[('4', '1')]",011,"['Accelerometer', 'proximity']",134 x 66.8 x 9.9,155,4.5,62.4,540 x 960,245,160,1700,Mini-SIM
2013,MediaPad 7 Youth,Huawei,2,Android,4.1.2,"[('8', '1')]",011,['Accelerometer'],193.4 x 120.6 x 9.9,350,7.0,59.1,600 x 1024,170,150,4100,
2013,MediaPad 7 Vogue,Huawei,4,Android,4.1,"[('8', '1')]",011,"['Accelerometer', 'proximity']",193.8 x 121.3 x 9.5,335,7.0,58.7,600 x 1024,170,180,4100,Mini-SIM
2013,Ascend P6,Huawei,4,Android,4.2.2,"[('8', '2'), ('16', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass', 'temperature']",132.7 x 65.5 x 6.2,120,4.7,70.1,720 x 1280,312,230,2000,Micro-SIM
2013,Ascend Y300,Huawei,2,Android,4.1,"[('4', '512')]",011,"['Accelerometer', 'proximity']",124.5 x 63.8 x 11.2,130,4.0,57.3,480 x 800,233,90,1730,Mini-SIM
2013,Premia 4G M931,Huawei,2,Android,4.0,"[('4', '1')]",101,"['Accelerometer', 'proximity', 'compass']",126 x 64.3 x 12.2,140,4.0,56.2,480 x 800,233,120,1650,Mini-SIM
2013,Ascend Y210D,Huawei,1.0,Android,2.3.6,"[('512', '256')]",011,['Accelerometer'],117 x 62 x 12.4,120,3.5,50.3,320 x 480,165,70,1700,Mini-SIM
2013,Ascend P2,Huawei,4,Android,4.1.2,"[('16', '1')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass']",136.2 x 66.7 x 8.4,122,4.7,67.0,720 x 1280,312,210,2420,Micro-SIM
2013,Ascend G615,Huawei,4,Android,4.0,"[('8', '1')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",134 x 67.5 x 10.5,145,4.5,60.2,720 x 1280,330,250,2150,Mini-SIM
2013,Ascend G526,Huawei,4,Android,4.1,"[('4', '1')]",111,"['Accelerometer', 'proximity', 'compass']",134.5 x 67.5 x 9.9,150,4.5,61.5,540 x 960,245,260,1950,Micro-SIM
2013,Ascend G350,Huawei,2,Android,4.1,"[('4', '512')]",011,"['Accelerometer', 'proximity', 'compass']",125.2 x 65.2 x 12,140,4.0,55.8,480 x 800,233,170,1730,Mini-SIM
2012,Ascend G312,Huawei,1.4,Android,4.0,"[('4', '(2'), ('1', 'RA')]",011,['Accelerometer'],122.5 x 62.5 x 10.5,140,4.0,59.5,480 x 800,233,180,1500,Mini-SIM
2013,Ascend W1,Huawei,2,Microsoft,Windows,"[('4', '512')]",011,"['Accelerometer', 'proximity']",124.5 x 63.7 x 10.5,130,4.0,57.4,480 x 800,233,160,1950,Mini-SIM
2013,Ascend Mate,Huawei,4,Android,4.1,"[('8', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",163.5 x 85.7 x 9.9,198,6.1,73.2,720 x 1280,241,230,4050,Micro-SIM
2013,Ascend D2,Huawei,4,Android,4.1,"[('32', '2')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",140 x 71 x 9.4,170,5.0,69.3,1080 x 1920,441,310,3000,Micro-SIM
